timestep,E_power_sum,D_power_sum,num_airy,r0_ref
680,265050870.42127675,320432049.4533265,2,0.03
700,261616737.81212935,320975683.3720226,2,0.03
720,237902845.73408228,320172186.8379576,2,0.03
740,227471187.78831404,319623338.70706,2,0.03
760,236901691.97589,322120801.3875072,2,0.03
780,241115499.00370276,324886187.501199,2,0.03
0,293697467.17456204,293697467.17456204,2,0.07
20,305472603.0168196,327622919.7511622,2,0.07
40,294174500.4515517,327861042.2090585,2,0.07
60,306988896.4487683,325409635.13294685,2,0.07
80,300946888.0362471,327972653.4335309,2,0.07
100,295305916.70160043,325753696.44112825,2,0.07
120,289774419.60056573,326167243.5924529,2,0.07
140,290982889.14596534,323993433.67576367,2,0.07
160,294016826.1456552,325750147.3728663,2,0.07
180,300199543.9414355,322629269.75532293,2,0.07
200,287559705.1545326,327569627.5083847,2,0.07
220,301753462.75638044,328013397.9550322,2,0.07
240,283180239.1743361,326613725.7258384,2,0.07
260,283918515.6287404,325735640.2977691,2,0.07
280,283855011.89780354,322448130.6163459,2,0.07
300,303624713.62002194,328940910.1945363,2,0.07
320,302401275.31728137,325280539.61278343,2,0.07
340,308401885.0579461,328765625.6471988,2,0.07
360,303474776.27134454,328805435.1880158,2,0.07
380,308022040.3000715,326146135.0896882,2,0.07
400,302486583.66130763,323980714.5001775,2,0.07
420,299281080.3359424,325099001.41644394,2,0.07
440,300096883.678028,324874380.768021,2,0.07
460,301975577.94491017,324675156.40667856,2,0.07
480,305081000.75128627,325415458.3069557,2,0.07
500,288951017.89098567,323173979.8310143,2,0.07
520,294765617.95476377,326189530.28253746,2,0.07
540,279310254.76461947,325004916.9272171,2,0.07
560,293704481.0164238,322987187.4900325,2,0.07
580,275516102.17185515,322469626.8000805,2,0.07
600,292705252.64809,320804537.75173384,2,0.07
620,296595492.6255139,323705112.265987,2,0.07
640,294909587.74468476,326946737.24855644,2,0.07
660,300614548.93548346,325221220.5037646,2,0.07
680,295504489.69648165,325676481.5024433,2,0.07
700,297559485.0652412,328212566.24582434,2,0.07
720,307214720.13900006,328016638.3980439,2,0.07
740,308850673.0068415,330546067.4566555,2,0.07
760,311478950.93802124,327704032.3287784,2,0.07
780,321865577.596889,329927625.33275926,2,0.07
0,332483286.25584614,332483286.25584614,2,0.2
20,327604409.9034779,332285889.18152523,2,0.2
40,328935459.9820408,332121758.43663013,2,0.2
60,320418483.90510154,330336115.85015225,2,0.2
80,320950030.97781926,331067054.7806821,2,0.2
100,323514909.4281237,332334327.8256096,2,0.2
120,319804218.436386,330366087.18548,2,0.2
140,321840051.5114265,332139671.61127937,2,0.2
160,319914782.3517289,330686381.0898665,2,0.2
180,329610426.8491853,333957983.38585246,2,0.2
200,330047164.1088513,333742200.99836594,2,0.2
220,332302817.14866996,333753404.04036784,2,0.2
240,334582704.9649985,333898161.83686125,2,0.2
260,330065303.5148473,332929837.1709362,2,0.2
280,333662765.10550374,333666068.74778175,2,0.2
300,330864863.51301455,333811734.499657,2,0.2
320,333376333.00372785,334296844.5904721,2,0.2
340,333926207.74397457,332668239.9628089,2,0.2
360,331897735.9690032,331401764.0328224,2,0.2
380,331957850.5992601,333645753.834652,2,0.2
400,330701040.9161699,331524437.6148962,2,0.2
420,325821480.5393939,330747670.2956573,2,0.2
440,325230544.3877698,331990469.24285066,2,0.2
460,331956629.2038988,330811924.3866516,2,0.2
480,334145888.43800426,334779739.4582108,2,0.2
500,330718080.41116154,331363446.49517584,2,0.2
520,331517704.60252374,332657899.3614515,2,0.2
540,331370558.4781511,330956939.6043936,2,0.2
560,333105406.23939705,334680276.92279714,2,0.2
580,332825868.89838505,332867760.27571493,2,0.2
600,331350358.6941843,332614667.731325,2,0.2
620,330160989.72564673,332412858.71283036,2,0.2
640,334272082.3739772,334315341.65744215,2,0.2
660,334776547.166826,333589104.35092735,2,0.2
680,333990665.04139805,333957938.9189071,2,0.2
700,330389813.21968716,331558046.7115011,2,0.2
720,332235226.7461692,334242416.53682095,2,0.2
740,333028832.2119577,333652956.13610184,2,0.2
760,328419018.1109279,331754566.04813486,2,0.2
780,334296601.36017036,333981642.2042127,2,0.2
0,166581563.45939732,166581563.45939732,3,0.01
20,170466222.74397057,319342535.8949494,3,0.01
40,176839749.11193267,320314890.72912693,3,0.01
60,176290589.7837422,319260476.8938911,3,0.01
80,174572271.11131254,320025306.93323594,3,0.01
100,176021461.87756833,320858426.2705006,3,0.01
120,175795215.93805334,319878775.80896246,3,0.01
140,172306945.12650925,319473472.7802064,3,0.01
160,168795296.77843207,320180953.7160295,3,0.01
180,166294856.4179159,319197567.34261906,3,0.01
200,161181178.64888474,318910937.23405874,3,0.01
220,157320271.59250924,319041126.18902963,3,0.01
240,156094584.20334053,318054419.30818,3,0.01
260,157108888.0465173,317326347.6390136,3,0.01
280,153948602.14842364,317448506.8514879,3,0.01
300,149451267.74468532,317904384.64143,3,0.01
320,149487190.92528674,318468456.46369916,3,0.01
340,152192694.1898594,319248387.8373639,3,0.01
360,149609412.99932772,318891332.40780866,3,0.01
380,139436976.09502918,318347446.98443043,3,0.01
400,130109234.962385,319481892.8792062,3,0.01
420,122942444.1004011,319429870.40396845,3,0.01
440,118525243.92451182,319821828.9538268,3,0.01
460,112791552.01425464,320609946.9324637,3,0.01
480,107210966.53815696,320527394.64085305,3,0.01
500,107177616.70779116,321105730.6060792,3,0.01
520,112930091.15193877,321037973.33622086,3,0.01
540,119835863.98615396,320641978.076053,3,0.01
560,124996313.51324952,320947718.2336637,3,0.01
580,129668911.80596028,320166247.1497586,3,0.01
600,133665386.46781884,320774573.3788917,3,0.01
620,136337625.19462568,319556240.34777486,3,0.01
640,138605111.53612217,319662316.8097099,3,0.01
660,139718988.55754006,320067914.8523408,3,0.01
680,136216754.0534132,319804009.7682836,3,0.01
700,136845762.24329758,320231003.34673524,3,0.01
720,145665789.9237767,320685259.940758,3,0.01
740,152642638.41113666,320631025.2249925,3,0.01
760,164571892.3448496,320982545.5110955,3,0.01
780,179489092.93818015,321170399.5203004,3,0.01
0,333744654.5801182,333744654.5801182,3,0.05
20,334202385.3639175,337742262.0663863,3,0.05
40,333007517.9298041,338111322.79051316,3,0.05
60,333936971.5960021,338605320.5815445,3,0.05
80,331852614.81260437,337527232.1806967,3,0.05
100,333689598.59789836,338590089.39224994,3,0.05
120,333261989.62462366,338736699.09106725,3,0.05
140,331305987.7085018,338106941.3854019,3,0.05
160,331910810.9608295,338511577.99216914,3,0.05
180,329656542.8158316,337109476.6647047,3,0.05
200,328142096.9312641,335988586.0401372,3,0.05
220,330112070.8524193,338090583.60449207,3,0.05
240,332407538.9214176,337747875.651044,3,0.05
260,330984307.1401969,338016218.3395277,3,0.05
280,334441783.7351596,338889496.9508782,3,0.05
300,331551752.6610184,337912892.2713728,3,0.05
320,333791072.5569293,338355476.49916613,3,0.05
340,334465239.5416695,339858889.9337995,3,0.05
360,332695658.2895554,338817208.925244,3,0.05
380,332611967.9271505,338909068.77887756,3,0.05
400,329753256.1346462,337704123.12864316,3,0.05
420,326187725.07635784,338405275.3848083,3,0.05
440,332576257.61776185,339066941.6953229,3,0.05
460,330022409.65677154,337022535.7841009,3,0.05
480,331745936.258255,337037727.853115,3,0.05
500,334442252.28903484,337489897.38968956,3,0.05
520,331910075.4774707,337396962.2037586,3,0.05
540,333904871.11053205,337105490.0409083,3,0.05
560,334171011.0580826,337897067.7460985,3,0.05
580,332668718.7755511,336996608.6943023,3,0.05
600,331107219.63411164,337942168.8851888,3,0.05
620,333164430.11282027,338044610.4764605,3,0.05
640,330066048.326148,337498215.3347758,3,0.05
660,329376878.84337586,337975913.05305326,3,0.05
680,332733414.1806499,337777468.9879981,3,0.05
700,331930777.1198274,338775485.8658705,3,0.05
720,334879298.4806552,337740991.28217566,3,0.05
740,333915322.86191374,339307548.310514,3,0.05
760,336098767.7551509,339049062.0421277,3,0.05
780,336067915.8862128,338495701.3964806,3,0.05
0,309917423.60148716,309917423.60148716,3,0.03
20,304409837.09529483,333608582.1681934,3,0.03
40,310194279.8968052,333041172.65622014,3,0.03
60,309168676.2027638,333706835.8286933,3,0.03
80,301210099.3460918,332771079.5915439,3,0.03
100,301703412.1086609,333045625.9836981,3,0.03
120,306095122.35684305,333534632.9521577,3,0.03
140,308330552.06868136,335639787.16174024,3,0.03
160,301321135.46856153,335549854.8708,3,0.03
180,300954625.11252934,332220870.02830875,3,0.03
200,308497729.4552241,333831531.2339074,3,0.03
220,318507561.8120863,333631778.07887816,3,0.03
240,315954307.4164016,332894558.44283843,3,0.03
260,305177766.5075635,331718469.90911114,3,0.03
280,300073019.93226975,332820647.37803733,3,0.03
300,297842976.434296,332849330.8427938,3,0.03
320,301708887.9675735,333118038.43994784,3,0.03
340,297451992.0356293,332489996.21066844,3,0.03
360,298324318.77822584,332171591.6308909,3,0.03
380,303700154.0384161,333659072.89991456,3,0.03
400,304344280.75667435,334185802.54012954,3,0.03
420,311866273.81362677,334090510.37992203,3,0.03
440,311988302.50565076,335237926.7085745,3,0.03
460,305788745.3072528,333464295.89209217,3,0.03
480,292740732.66426694,331012276.99811935,3,0.03
500,284263804.79353225,332541185.61766857,3,0.03
520,296249506.7023257,334651459.5814611,3,0.03
540,300880067.5555576,333364857.69694865,3,0.03
560,301317868.02464867,333880863.6508423,3,0.03
580,298075334.3243902,332303456.7997892,3,0.03
600,302192290.36615026,333733198.8183514,3,0.03
620,315279763.9868396,332910384.8443802,3,0.03
640,314436920.0225612,334609997.7163685,3,0.03
660,314247923.1602367,333364773.9238268,3,0.03
680,312240540.01773757,334786656.13142186,3,0.03
700,310658075.2869879,334550727.94002014,3,0.03
720,307154076.67180777,332166800.86994594,3,0.03
740,306538197.14107513,334086968.4563135,3,0.03
760,306282316.0967804,334330632.4717158,3,0.03
780,304304119.1857667,335452576.1219406,3,0.03
0,339574959.9951762,339574959.9951762,3,0.07
20,338322492.71795815,340019885.04563737,3,0.07
40,337087165.87766606,339990251.02703744,3,0.07
60,338249797.92325646,339249130.8444054,3,0.07
80,338606758.5700048,340255821.3979579,3,0.07
100,338620961.46077806,340608085.42202735,3,0.07
120,336765410.10371274,339201235.54016465,3,0.07
140,336235863.7668364,340886528.4612838,3,0.07
160,338250489.5517553,340389265.96282375,3,0.07
180,339290441.94907576,340742021.2667746,3,0.07
200,339054856.56312215,340661853.1308342,3,0.07
220,338652931.6775038,340197397.78938997,3,0.07
240,339800244.5177576,340992609.65289205,3,0.07
260,340004104.21025205,341411989.0144666,3,0.07
280,339239509.24537885,341260280.22508967,3,0.07
300,338967144.9391031,340640217.24219465,3,0.07
320,339264661.890775,340600818.5891559,3,0.07
340,336837618.6180061,338940359.81839764,3,0.07
360,337873873.5299066,339279277.94088614,3,0.07
380,339754806.3993377,340053292.6651894,3,0.07
400,340042202.135193,340941983.86291194,3,0.07
420,339342110.5133153,340855325.9358684,3,0.07
440,339508417.3070633,340259066.98678845,3,0.07
460,338354797.2242296,340226874.4281601,3,0.07
480,338456341.4234968,340471512.90498424,3,0.07
500,339714150.1254165,340917650.68781173,3,0.07
520,339206261.2786828,341103818.1508517,3,0.07
540,339990002.23547876,340230718.00166166,3,0.07
560,338528917.2087711,340333629.3453218,3,0.07
580,339293673.77008677,340760291.0482189,3,0.07
600,337183420.1576576,340207455.3152736,3,0.07
620,338739891.5511199,340165243.128832,3,0.07
640,339067692.4859472,340183078.6256505,3,0.07
660,339236313.15302575,340660291.9046052,3,0.07
680,341664799.1833371,341480112.0490576,3,0.07
700,337939331.9185767,341025210.7647567,3,0.07
720,338491668.9039988,340359497.6391679,3,0.07
740,338772559.3803935,340578266.15025127,3,0.07
760,338135525.17947245,339767232.20133173,3,0.07
780,338204404.0319525,340142534.87656224,3,0.07
0,344000675.99025834,344000675.99025834,3,0.2
20,343649985.1763607,343753178.5589392,3,0.2
40,343676067.98582983,343742950.30769074,3,0.2
60,344039786.24515295,343837586.8572097,3,0.2
80,343817225.9754452,343736160.79857755,3,0.2
100,343881732.4116657,343602075.05449927,3,0.2
120,343631524.5935335,343542402.0585449,3,0.2
140,344034140.8479409,343832146.7218944,3,0.2
160,344041840.19523394,343694596.2042109,3,0.2
180,343997536.8757743,343748444.0279223,3,0.2
200,344127204.95434815,344129122.7929385,3,0.2
220,344100917.16806304,344116923.942345,3,0.2
240,343892880.3165674,343939165.1918622,3,0.2
260,343703413.6009963,343573215.0758492,3,0.2
280,344129009.701419,343877845.8021774,3,0.2
300,344373955.5139837,343842349.2332244,3,0.2
320,343796152.82508767,343523008.1397219,3,0.2
340,344185508.5820745,343988316.1845552,3,0.2
360,343953174.06734467,343812516.231068,3,0.2
380,344120829.9175394,343980232.2064403,3,0.2
400,343977312.8294085,343857439.72769606,3,0.2
420,344126897.7459519,343973660.1013068,3,0.2
440,344041815.3756101,343936642.3053726,3,0.2
460,344020605.1884445,343571320.91284513,3,0.2
480,344327372.49200976,343893543.9430922,3,0.2
500,343949134.65970707,344112925.74787736,3,0.2
520,343774117.1514554,343690471.87853396,3,0.2
540,344130434.85549784,343791938.1747658,3,0.2
560,344191960.33721435,343869450.2855104,3,0.2
580,343797174.66567785,343881319.77287424,3,0.2
600,343965859.7041516,343807875.13087004,3,0.2
620,344268994.2776625,344018501.26476836,3,0.2
640,343867850.61826676,343546290.4381182,3,0.2
660,343991763.6483433,343873755.81750166,3,0.2
680,344011990.3876325,343678026.3213186,3,0.2
700,344081877.81416804,343982996.56270534,3,0.2
720,343995145.72268546,343741163.84217656,3,0.2
740,344169612.55835176,343850325.85347474,3,0.2
760,343728318.9816668,343472048.5106256,3,0.2
780,344091420.84946597,343908360.7185544,3,0.2
0,155166408.28326082,155166408.28326082,3,0.01
20,163272508.53470832,321207870.83533955,3,0.01
40,171182065.4814819,321433818.00217676,3,0.01
60,172333934.5390124,319495095.39184403,3,0.01
80,167622857.74417877,318077974.65176475,3,0.01
100,164414030.9377806,319558792.52741,3,0.01
120,162314300.49251348,319025435.9921811,3,0.01
140,158219023.31378043,319766651.7471488,3,0.01
160,154396231.67875326,319609143.92634773,3,0.01
180,152086816.05164495,319161886.2609498,3,0.01
200,151877764.29811555,318562246.1272143,3,0.01
220,154962466.5420729,319334399.2210163,3,0.01
240,162266446.93140626,320468722.58081955,3,0.01
260,168052952.0446006,319116400.85124564,3,0.01
280,173004105.62348798,319843165.52321863,3,0.01
300,177552219.10303912,320897106.78949875,3,0.01
320,182019335.9084471,320034218.1466328,3,0.01
340,182256463.4247825,320567919.5253279,3,0.01
360,179042934.84424865,320954020.5779377,3,0.01
380,175702481.05522636,320151786.8268559,3,0.01
400,174528778.2513303,319868753.47841847,3,0.01
420,175781792.52593306,320607334.0086503,3,0.01
440,174323564.26893088,320662317.8868215,3,0.01
460,168934676.44818902,319715057.1781384,3,0.01
480,165849987.48178327,319095069.8708031,3,0.01
500,166899819.08501282,320027008.7457458,3,0.01
520,171346421.6333847,319560856.9576324,3,0.01
540,171385135.61828613,319612155.71060526,3,0.01
560,166255374.96952316,319684755.3457283,3,0.01
580,164930365.17526895,319190155.5103496,3,0.01
600,165435981.15349212,319585904.90241516,3,0.01
620,166521580.35381246,320094791.3293222,3,0.01
640,169071978.58908814,319692784.49633855,3,0.01
660,174688770.0081269,319141837.1903304,3,0.01
680,179989593.28650302,319506992.2891396,3,0.01
700,183445332.4036469,318607314.725574,3,0.01
720,185609145.2536115,319363551.023391,3,0.01
740,185380000.5323339,318323128.00964427,3,0.01
760,179747589.33024067,317905132.09853137,3,0.01
780,167785377.42550707,317901131.44765496,3,0.01
0,333448595.1329898,333448595.1329898,3,0.05
20,334651556.48769605,339008491.47464925,3,0.05
40,333445022.9030447,337943907.08773106,3,0.05
60,335591211.7637576,338436799.0967667,3,0.05
80,334284826.544334,339380176.73214656,3,0.05
100,335883136.59354436,338372409.28185487,3,0.05
120,336649097.6010677,339404460.0972091,3,0.05
140,337160785.7176044,339308761.9938335,3,0.05
160,337314567.0804342,338707733.64637053,3,0.05
180,336679260.2939648,339611174.51014054,3,0.05
200,335928736.58640426,338995524.13530475,3,0.05
220,333946054.3722799,338572389.313483,3,0.05
240,334489981.44927,338158046.43244815,3,0.05
260,333843713.70966077,338138422.8061476,3,0.05
280,333913947.20419145,338164388.85819554,3,0.05
300,333164807.77787197,338324772.6455507,3,0.05
320,331512500.5660982,337722553.6705033,3,0.05
340,334471429.522329,338343890.9150079,3,0.05
360,334073340.17916656,339325251.948056,3,0.05
380,334691623.7152776,338850417.60168886,3,0.05
400,334394102.04357564,339343316.8139807,3,0.05
420,332981237.34666044,337646049.05502677,3,0.05
440,334043973.710201,338148709.40764403,3,0.05
460,333699558.46153826,338086612.7864199,3,0.05
480,334080759.9936308,338939198.45411515,3,0.05
500,332189646.2031784,336277708.9747586,3,0.05
520,333101119.7491215,337389133.8292508,3,0.05
540,331720375.5697133,336668502.09621274,3,0.05
560,330793490.09144795,336764015.5893693,3,0.05
580,334391426.9957761,337455544.7487437,3,0.05
600,333095612.4842124,338602825.9274357,3,0.05
620,330176540.81472147,338386732.2065172,3,0.05
640,333524667.82424283,337793914.16839033,3,0.05
660,331746212.18965167,337962243.5596539,3,0.05
680,333841517.09151816,339125960.0929781,3,0.05
700,335759143.1179767,338610807.59727275,3,0.05
720,334735412.2280499,338601830.642778,3,0.05
740,335150782.1510658,339463282.0248347,3,0.05
760,334535733.21406686,338857862.3307755,3,0.05
780,334050275.42708325,338686125.15270835,3,0.05
0,286035157.31446075,286035157.31446075,3,0.03
